# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
2.054,167.97,178.638,103.419,178.671,103.474,1.396,-1.208e-4,1.396,-0.005,3.402,3.375,28.61,-80.6,9.792,0.033,-1.072e-8,-0.005,1.115e-5,2.901e4,7774.016,32.655,0.096,259.563,220.575,2.417,0.526,4.48e7,3481.154,195.989,0.498,0.498,0.323,0.019,0.156,0.004,0.01,-3.81e-4,0,0,0,0,-3.592e-4,0.023,16.129,204.317,88.254,-0.002,2.151,13.908,993.55,339.727,0.05,0.033
2.104,177.032,183.824,103.674,183.858,103.721,1.57,-1.246e-4,1.57,-0.005,3.564,3.12,28.61,-80.6,9.792,0.073,0,-0.005,-3.705e-6,2.891e4,7683.237,32.544,0.096,259.456,220.24,2.431,0.541,4.607e7,3490.292,208.25,0.5,0.5,0.322,0.02,0.158,0.009,0.021,-2.178e-4,0,0,0,0,-3.103e-4,0.024,16.129,204.317,88.349,-0.003,1.968,13.849,992.487,339.692,0.05,0.033
2.154,186.353,189.019,103.88,189.056,103.915,1.752,-1.284e-4,1.752,-0.004,3.71,2.718,28.61,-80.6,9.792,0.194,0,-0.004,-2.359e-6,2.882e4,7592.241,32.433,0.096,258.982,219.902,2.423,0.557,4.734e7,3498.349,221.026,0.503,0.503,0.321,0.021,0.16,0.024,0.058,2.468e-4,0,0,0,0,-2.207e-4,0.024,16.129,204.317,88.436,-0.002,2.092,13.789,991.394,339.655,0.05,0.034
2.204,195.934,194.223,104.031,194.261,104.058,1.941,-1.321e-4,1.941,-0.004,3.837,2.368,28.61,-80.6,9.792,0.289,0,-0.003,4.233e-6,2.873e4,7501.063,32.32,0.096,258.633,219.561,2.422,0.572,4.861e7,3505.333,234.292,0.505,0.505,0.321,0.022,0.163,0.036,0.087,-1.489e-4,0,0,0,0,-1.033e-4,0.025,16.129,204.317,88.505,-0.003,2.216,13.726,990.27,339.617,0.05,0.034
2.254,205.775,199.432,104.124,199.472,104.148,2.136,-1.358e-4,2.136,-0.004,3.952,2.24,28.61,-80.6,9.792,0.296,0,-0.001,-4.707e-6,2.864e4,7409.738,32.206,0.096,258.693,219.218,2.447,0.588,4.987e7,3511.22,247.998,0.507,0.508,0.32,0.022,0.165,0.037,0.09,3.401e-4,0,0,0,0,-2.136e-5,0.026,16.129,204.317,88.547,-0.005,2.139,13.662,989.116,339.578,0.05,0.035
2.304,215.877,204.644,104.16,204.684,104.183,2.336,-1.401e-4,2.336,-0.003,4.063,2.219,28.61,-80.6,9.792,0.281,0,3.133e-4,-5.856e-6,2.855e4,7318.283,32.092,0.095,258.852,218.871,2.479,0.603,5.113e7,3516.008,262.185,0.51,0.51,0.319,0.023,0.167,0.035,0.086,2.709e-4,0,0,0,0,9.291e-7,0.026,16.129,204.317,88.557,-0.007,2.098,13.597,987.931,339.539,0.05,0.035
2.354,226.24,209.854,104.139,209.896,104.164,2.542,-1.456e-4,2.542,-0.003,4.175,2.304,28.61,-80.6,9.792,0.248,0,0.002,6.339e-6,2.846e4,7226.732,31.977,0.095,259.095,218.522,2.516,0.618,5.239e7,3519.708,276.862,0.513,0.513,0.319,0.024,0.17,0.031,0.077,-4.976e-4,0,0,0,0,3.763e-5,0.027,16.129,204.317,88.535,-0.008,2.101,13.529,986.716,339.498,0.05,0.036
2.404,236.862,215.062,104.06,215.105,104.088,2.754,-1.523e-4,2.754,-0.003,4.293,2.423,28.61,-80.6,9.791,0.229,8.389e-9,0.004,1.512e-5,2.837e4,7135.117,31.861,0.095,259.284,218.171,2.549,0.634,5.365e7,3522.299,292.06,0.515,0.516,0.318,0.025,0.172,0.028,0.072,1.022e-4,0,0,0,0,1.206e-4,0.028,16.129,204.317,88.483,-0.009,2.265,13.46,985.47,339.456,0.05,0.036
2.454,247.746,220.263,103.917,220.307,103.956,2.972,-1.604e-4,2.972,-0.003,4.424,2.825,28.61,-80.6,9.791,0.123,9.577e-9,0.005,6.442e-6,2.827e4,7043.46,31.744,0.095,259.873,217.817,2.607,0.649,5.49e7,3523.782,307.712,0.518,0.518,0.317,0.026,0.175,0.015,0.04,-2.482e-4,0,0,0,0,2.085e-4,0.028,16.129,204.317,88.402,-0.006,2.189,13.39,984.194,339.413,0.05,0.037
2.504,258.889,225.454,103.714,225.5,103.766,3.196,-1.694e-4,3.196,-0.003,4.576,3.261,28.61,-80.6,9.791,0.025,6.033e-9,0.006,-1.49e-5,2.818e4,6951.795,31.626,0.095,260.433,217.461,2.664,0.665,5.614e7,3524.169,323.901,0.521,0.521,0.316,0.027,0.177,0.003,0.007,-1.679e-5,0,0,0,0,2.466e-4,0.029,16.129,204.317,88.305,-0.002,2.19,13.317,982.887,339.369,0.05,0.037
2.554,270.291,230.632,103.451,230.681,103.516,3.43,-1.78e-4,3.43,-0.003,4.749,3.666,28.61,-80.6,9.791,0.052,0,-0.006,-1.659e-6,2.809e4,6860.148,31.508,0.095,260.431,217.102,2.686,0.68,5.738e7,3523.443,340.628,0.525,0.525,0.316,0.029,0.18,0.006,0.018,-1.718e-4,0,0,0,0,-2.263e-4,0.03,16.129,204.317,88.204,0.004,2.272,13.243,981.549,339.324,0.05,0.038
2.604,281.952,235.795,103.124,235.847,103.207,3.672,-1.84e-4,3.672,-0.003,4.945,4.144,28.61,-80.6,9.791,0.152,7.682e-9,-0.005,-1.099e-5,2.8e4,6768.549,31.389,0.095,260.084,216.742,2.687,0.695,5.861e7,3521.608,357.88,0.528,0.528,0.315,0.03,0.183,0.019,0.051,-2.876e-4,0,0,0,0,-1.475e-4,0.03,16.129,204.317,88.112,0.009,2.195,13.167,980.182,339.278,0.05,0.038
2.654,293.87,240.939,102.741,240.995,102.837,3.924,-1.853e-4,3.924,-0.003,5.161,4.451,28.61,-80.6,9.791,0.204,-7.886e-9,-0.003,6.304e-6,2.791e4,6677.027,31.27,0.095,259.965,216.379,2.702,0.711,5.983e7,3518.679,375.666,0.531,0.531,0.314,0.031,0.186,0.025,0.068,-3.23e-4,0,0,0,0,-5.515e-5,0.031,16.129,204.317,88.045,0.012,2.199,13.09,978.784,339.231,0.05,0.039
2.704,306.045,246.062,102.301,246.121,102.406,4.188,-1.808e-4,4.188,-0.002,5.389,4.627,28.61,-80.6,9.791,0.235,0,-5.93e-4,1.129e-5,2.782e4,6585.607,31.15,0.094,259.952,216.014,2.724,0.726,6.105e7,3514.641,393.972,0.535,0.535,0.313,0.033,0.188,0.029,0.079,2.58e-4,0,0,0,0,-2.302e-6,0.032,16.129,204.317,88.014,0.015,2.131,13.011,977.356,339.183,0.05,0.039
2.754,318.476,251.16,101.81,251.223,101.91,4.463,-1.688e-4,4.463,-0.002,5.618,4.507,28.61,-80.6,9.791,0.201,0,0.002,4.601e-6,2.773e4,6494.323,31.029,0.094,260.234,215.648,2.764,0.741,6.225e7,3509.5,412.797,0.538,0.539,0.313,0.035,0.191,0.025,0.069,-3.914e-4,0,0,0,0,1.933e-5,0.032,16.129,204.317,88.025,0.018,2.16,12.93,975.898,339.134,0.05,0.039
2.804,331.161,256.231,101.266,256.298,101.349,4.75,-1.482e-4,4.75,-0.002,5.834,4.111,28.61,-80.6,9.791,0.114,0,0.004,1.685e-5,2.763e4,6403.204,30.908,0.094,260.768,215.279,2.82,0.756,6.345e7,3503.276,432.168,0.542,0.542,0.312,0.036,0.194,0.014,0.04,-3.076e-4,0,0,0,0,7.405e-5,0.033,16.129,204.317,88.074,0.019,2.275,12.847,974.41,339.084,0.05,0.04
2.854,344.098,261.273,100.654,261.343,100.726,5.046,-1.191e-4,5.046,-0.001,6.032,3.806,28.61,-80.6,9.791,0.073,0,0.005,1.317e-5,2.754e4,6312.268,30.786,0.094,261.096,214.909,2.864,0.771,6.463e7,3495.955,452.089,0.546,0.546,0.311,0.038,0.197,0.009,0.025,-3.666e-4,0,0,0,0,1.258e-4,0.033,16.129,204.317,88.149,0.016,2.081,12.763,972.893,339.033,0.05,0.04
2.904,357.287,266.281,99.983,266.354,100.034,5.352,-8.276e-5,5.352,-8.859e-4,6.207,3.212,28.61,-80.6,9.791,0.036,5.93e-9,-0.005,2.686e-5,2.745e4,6221.556,30.664,0.094,261.387,214.538,2.905,0.786,6.58e7,3487.546,472.633,0.551,0.551,0.31,0.04,0.2,0.004,0.013,-4.475e-4,0,0,0,0,-1.323e-4,0.034,16.129,204.317,88.237,0.011,2.164,12.678,971.346,338.982,0.05,0.041
2.954,370.726,271.253,99.241,271.328,99.277,5.667,-4.277e-5,5.667,-4.324e-4,6.353,2.673,28.61,-80.6,9.791,0.124,-7.847e-9,-0.004,2.115e-5,2.736e4,6131.094,30.542,0.094,261.119,214.165,2.911,0.801,6.695e7,3478.071,493.805,0.555,0.555,0.309,0.042,0.203,0.015,0.045,4.727e-4,0,0,0,0,-7.796e-5,0.035,16.129,204.317,88.317,-0.002,2.217,12.59,969.77,338.929,0.05,0.041
3.004,384.412,276.186,98.427,276.262,98.452,5.987,-3.834e-6,5.987,-3.669e-5,6.473,2.225,28.61,-80.6,9.791,0.198,-5.701e-9,-0.001,1.879e-5,2.727e4,6040.895,30.419,0.094,260.921,213.791,2.922,0.815,6.81e7,3467.521,515.642,0.56,0.56,0.308,0.045,0.206,0.025,0.073,1.265e-4,0,0,0,0,-1.107e-5,0.035,16.129,204.317,88.365,-0.012,2.374,12.501,968.165,338.875,0.05,0.042
3.054,398.343,281.074,97.53,281.151,97.557,6.314,2.992e-5,6.314,2.715e-4,6.584,2.279,28.61,-80.6,9.791,0.171,0,0.001,1.844e-5,2.718e4,5951.007,30.295,0.094,261.186,213.415,2.962,0.83,6.922e7,3455.906,538.064,0.565,0.565,0.308,0.048,0.21,0.021,0.063,-2.547e-4,0,0,0,0,7.817e-6,0.036,16.129,204.317,88.366,-0.017,2.275,12.411,966.531,338.82,0.05,0.042
3.104,412.518,285.915,96.556,285.993,96.589,6.646,5.649e-5,6.646,4.87e-4,6.703,2.531,28.61,-80.6,9.791,0.122,-9.823e-9,0.004,4.05e-6,2.709e4,5861.452,30.172,0.094,261.562,213.039,3.008,0.844,7.034e7,3443.25,561.22,0.57,0.57,0.307,0.051,0.213,0.015,0.045,1.655e-4,0,0,0,0,6.139e-5,0.037,16.129,204.317,88.321,-0.015,2.286,12.319,964.869,338.764,0.05,0.043
3.154,426.933,290.693,95.277,290.773,95.325,6.984,7.591e-5,6.984,6.227e-4,6.841,3.019,28.61,-80.6,9.791,0.035,-1.383e-8,0.005,5.392e-5,2.7e4,5773.395,30.049,0.093,262.132,212.666,3.067,0.859,7.143e7,3423.628,585.111,0.576,0.576,0.306,0.054,0.216,0.004,0.013,-1.698e-4,0,0,0,0,1.078e-4,0.037,16.129,204.317,88.243,-0.012,2.246,12.225,963.178,338.707,0.05,0.043
3.204,441.547,293.834,62.605,293.916,62.651,7.329,9.003e-5,7.329,7.038e-4,6.952,2.405,28.61,-80.6,9.791,0.023,-1.972e-8,-0.005,9.302e-5,2.694e4,5705.997,29.955,0.093,262.224,212.379,3.09,0.868,7.212e7,2552.497,601.237,0.58,0.58,0.305,0.057,0.218,0.003,0.009,-4.783e-4,0,0,0,0,-1.098e-4,0.038,16.129,204.317,88.154,-0.006,2.392,12.13,961.464,338.65,0.05,0.044
3.254,456.304,296.473,52.58,296.557,52.636,7.679,1.022e-4,7.679,7.622e-4,7.066,2.437,28.61,-80.6,9.791,0.077,-2.19e-8,-0.004,3.3e-5,2.688e4,5646.364,29.872,0.093,262.079,212.124,3.097,0.876,7.268e7,2292.77,615.099,0.584,0.584,0.305,0.059,0.22,0.01,0.03,-9.557e-5,0,0,0,0,-7.304e-5,0.038,16.129,204.317,88.072,0.005,2.504,12.034,959.733,338.592,0.05,0.044
3.304,471.193,299.077,51.887,299.164,51.962,8.036,1.17e-4,8.036,8.341e-4,7.198,2.802,28.61,-80.6,9.791,0.142,-9.146e-9,-0.002,-1.809e-6,2.682e4,5586.927,29.788,0.093,261.864,211.868,3.1,0.884,7.323e7,2284.916,629.181,0.588,0.588,0.304,0.062,0.222,0.018,0.055,2.117e-4,0,0,0,0,-1.785e-5,0.038,16.129,204.317,88.017,0.01,2.403,11.937,957.987,338.533,0.05,0.045
3.354,486.211,301.646,51.17,301.735,51.254,8.399,1.367e-4,8.399,9.327e-4,7.343,2.924,28.61,-80.6,9.791,0.165,-9.007e-9,8.997e-4,1.047e-5,2.676e4,5527.714,29.704,0.093,261.832,211.613,3.114,0.892,7.376e7,2276.534,643.508,0.592,0.592,0.304,0.064,0.223,0.021,0.064,-3.425e-4,0,0,0,0,3.526e-6,0.039,16.129,204.317,88.007,0.007,2.27,11.84,956.226,338.474,0.05,0.045
3.404,501.357,304.178,50.436,304.27,50.502,8.77,1.602e-4,8.77,0.001,7.482,2.581,28.61,-80.6,9.791,0.11,-1.581e-8,0.003,-2.46e-5,2.67e4,5468.735,29.62,0.093,262.171,211.357,3.15,0.899,7.429e7,2267.637,658.122,0.596,0.596,0.303,0.067,0.225,0.014,0.044,4.061e-4,0,0,0,0,5.205e-5,0.039,16.129,204.317,88.049,0.001,2.293,11.741,954.457,338.414,0.05,0.046
3.454,516.628,306.676,49.841,306.77,49.884,9.147,1.848e-4,9.147,0.001,7.598,2.074,28.61,-80.6,9.791,0.031,-1.973e-8,0.005,-9.7e-5,2.664e4,5409.992,29.536,0.093,262.596,211.102,3.193,0.907,7.481e7,2258.221,668.568,0.596,0.596,0.302,0.067,0.227,0.004,0.013,1.809e-4,0,0,0,0,9.955e-5,0.039,16.129,204.317,88.128,-0.009,2.267,11.642,952.751,338.354,0.05,0.047
3.504,532.024,309.143,49.24,309.239,49.269,9.53,2.05e-4,9.53,0.001,7.691,1.667,28.61,-80.6,9.791,0.025,0,-0.005,-1.552e-4,2.658e4,5351.514,29.453,0.093,262.823,210.846,3.223,0.914,7.533e7,2248.294,678.422,0.597,0.597,0.301,0.067,0.229,0.003,0.01,-1.552e-4,0,0,0,0,-1.032e-4,0.04,16.129,204.317,88.219,-0.023,2.06,11.542,951.03,338.293,0.05,0.047
3.554,547.542,311.58,48.623,311.677,48.635,9.916,2.141e-4,9.916,0.001,7.758,1.079,28.61,-80.6,9.791,0.114,-7.553e-9,-0.003,-1.298e-5,2.652e4,5293.31,29.369,0.093,262.42,210.59,3.213,0.922,7.583e7,2237.868,688.268,0.597,0.597,0.3,0.066,0.23,0.014,0.046,-4.661e-4,0,0,0,0,-4.942e-5,0.04,16.129,204.317,88.298,-0.038,2.138,11.441,949.297,338.232,0.05,0.049
3.604,563.181,313.985,47.976,314.082,47.984,10.305,2.065e-4,10.305,0.001,7.803,0.828,28.61,-80.6,9.79,0.146,-1.024e-8,-7.149e-4,1.178e-5,2.647e4,5235.379,29.285,0.093,262.35,210.335,3.225,0.929,7.632e7,2226.941,698.013,0.597,0.597,0.299,0.066,0.232,0.018,0.059,1.775e-4,0,0,0,0,-2.055e-6,0.04,16.129,204.317,88.337,-0.046,2.13,11.339,947.549,338.171,0.05,0.049
3.654,578.94,316.356,47.301,316.453,47.312,10.696,1.8e-4,10.696,9.643e-4,7.847,0.995,28.61,-80.6,9.79,0.113,0,0.002,5.671e-6,2.641e4,5177.754,29.202,0.093,262.594,210.079,3.256,0.936,7.681e7,2215.522,707.621,0.597,0.597,0.298,0.065,0.234,0.014,0.046,4.847e-4,0,0,0,0,1.626e-5,0.041,16.129,204.317,88.322,-0.04,2.047,11.237,945.789,338.108,0.05,0.05
3.704,594.792,317.732,27.441,317.829,27.451,11.089,1.394e-4,11.089,7.2e-4,7.874,0.709,28.61,-80.6,9.79,0.067,0,0.004,-2.527e-5,2.636e4,5133.674,29.138,0.093,262.861,209.883,3.285,0.94,7.705e7,1694.563,712.784,0.597,0.597,0.297,0.065,0.235,0.008,0.027,-2.688e-4,0,0,0,0,6.406e-5,0.041,16.129,204.317,88.264,-0.015,2.123,11.134,944.018,338.046,0.05,0.05
3.754,610.695,318.389,13.12,318.487,13.142,11.483,9.524e-5,11.483,4.752e-4,7.9,0.746,28.61,-80.6,9.79,0.011,-8.337e-9,-0.005,-2.097e-4,2.633e4,5099.381,29.088,0.093,263.284,209.73,3.32,0.942,7.711e7,1318.317,714.688,0.597,0.597,0.297,0.065,0.235,0.001,0.005,-7.221e-5,0,0,0,0,-8.39e-5,0.041,16.129,204.317,88.182,0.012,2.133,11.03,942.241,337.983,0.05,0.051
3.804,626.631,319.033,12.852,319.132,12.905,11.88,6.009e-5,11.88,2.898e-4,7.949,1.165,28.61,-80.6,9.79,0.08,-2.343e-8,-0.004,-1.164e-5,2.63e4,5065.237,29.038,0.093,262.877,209.578,3.305,0.945,7.717e7,1312.71,716.554,0.597,0.597,0.296,0.064,0.236,0.01,0.033,2.021e-4,0,0,0,0,-4.909e-5,0.041,16.129,204.317,88.106,0.03,2.14,10.927,940.461,337.921,0.05,0.051
3.854,642.598,319.664,12.587,319.764,12.65,12.278,4.218e-5,12.278,1.968e-4,8.01,1.264,28.61,-80.6,9.79,0.095,-7.005e-9,-0.002,-4.311e-5,2.626e4,5031.247,28.988,0.092,262.83,209.425,3.311,0.947,7.723e7,1306.894,718.368,0.597,0.597,0.296,0.064,0.236,0.012,0.039,4.767e-4,0,0,0,0,-1.022e-5,0.041,16.129,204.317,88.059,0.031,2.283,10.823,938.677,337.858,0.05,0.051
3.904,658.597,320.281,12.319,320.382,12.388,12.681,4.122e-5,12.681,1.863e-4,8.076,1.31,28.61,-80.6,9.79,0.104,-1.146e-8,7.175e-4,-4.099e-5,2.623e4,4997.406,28.938,0.092,262.797,209.273,3.319,0.949,7.728e7,1300.866,720.086,0.597,0.597,0.296,0.064,0.237,0.013,0.043,-2.259e-4,0,0,0,0,1.989e-6,0.041,16.129,204.317,88.052,0.011,2.229,10.719,936.889,337.795,0.05,0.052
3.954,674.626,320.884,12.056,320.987,12.099,13.086,4.68e-5,13.086,2.049e-4,8.135,1.017,28.61,-80.6,9.79,0.057,-2.191e-8,0.002,-5.235e-5,2.619e4,4963.733,28.888,0.092,263.031,209.121,3.342,0.951,7.733e7,1294.63,721.732,0.597,0.597,0.296,0.064,0.237,0.007,0.023,-2.673e-4,0,0,0,0,2.392e-5,0.041,16.129,204.317,88.084,-0.014,2.288,10.615,935.098,337.732,0.05,0.052
4.004,690.685,321.474,11.787,321.578,11.812,13.494,4.691e-5,13.494,1.992e-4,8.18,0.773,28.61,-80.6,9.79,0.02,1.261e-8,0.003,-2.097e-4,2.616e4,4930.229,28.839,0.092,263.099,208.97,3.356,0.953,7.737e7,1288.192,723.294,0.597,0.597,0.295,0.064,0.238,0.002,0.008,1.63e-4,0,0,0,0,4.541e-5,0.041,16.129,204.317,88.139,-0.033,2.158,10.511,933.304,337.668,0.05,0.053
4.054,706.773,322.05,11.514,322.155,11.521,13.904,3.203e-5,13.904,1.32e-4,8.208,0.386,28.61,-80.6,9.79,0.042,-1.937e-8,-0.003,-8.507e-5,2.613e4,4896.891,28.789,0.092,263.226,208.819,3.373,0.954,7.741e7,1281.549,724.813,0.597,0.597,0.295,0.064,0.238,0.005,0.017,-2.705e-4,0,0,0,0,-3.801e-5,0.041,16.129,204.317,88.201,-0.04,2.152,10.406,931.507,337.605,0.05,0.053
4.104,722.89,322.612,11.233,322.717,11.233,14.314,1.164e-6,14.314,4.659e-6,8.217,0.042,28.61,-80.6,9.79,0.096,-1.124e-8,-0.002,-3.435e-5,2.609e4,4863.736,28.74,0.092,262.963,208.668,3.366,0.956,7.745e7,1274.706,726.285,0.597,0.597,0.295,0.064,0.239,0.012,0.041,8.642e-5,0,0,0,0,-8.904e-6,0.041,16.129,204.317,88.246,-0.034,2.222,10.301,929.706,337.541,0.05,0.054
4.154,739.034,323.16,10.939,323.264,10.939,14.725,-4.195e-5,14.725,-1.632e-4,8.214,0.06,28.61,-80.6,9.79,0.111,-1.945e-8,9.809e-4,-3.073e-5,2.606e4,4830.767,28.691,0.092,262.909,208.518,3.372,0.958,7.748e7,1267.668,727.674,0.597,0.597,0.294,0.063,0.239,0.014,0.047,5.331e-5,0,0,0,0,3.651e-6,0.041,16.129,204.317,88.25,-0.018,2.295,10.196,927.902,337.478,0.05,0.054
4.204,755.205,323.692,10.63,323.796,10.632,15.136,-8.994e-5,15.136,-3.405e-4,8.217,0.231,28.61,-80.6,9.79,0.062,6.941e-9,0.003,-3.466e-5,2.603e4,4797.977,28.642,0.092,263.139,208.368,3.396,0.96,7.751e7,1260.435,728.945,0.597,0.597,0.294,0.063,0.24,0.008,0.027,-3.409e-4,0,0,0,0,3.411e-5,0.041,16.129,204.317,88.211,0.002,2.24,10.091,926.095,337.414,0.05,0.055
4.254,771.403,324.209,10.312,324.313,10.328,15.547,-1.326e-4,15.547,-4.888e-4,8.238,0.59,28.61,-80.6,9.79,0.003,-3.539e-8,0.004,-4.81e-4,2.6e4,4765.387,28.593,0.092,263.179,208.219,3.408,0.962,7.754e7,1253.01,730.162,0.597,0.597,0.294,0.063,0.24,3.982e-4,0.002,1.39e-4,0,0,0,0,5.331e-5,0.042,16.129,204.317,88.147,0.016,2.263,9.986,924.286,337.35,0.05,0.055
4.29,783.071,323.855,-9.773,323.96,9.775,15.844,-1.572e-4,15.844,-5.683e-4,8.24,0.18,28.61,-80.6,9.79,0.038,-1.301e-8,-0.004,-6.686e-5,2.598e4,4751.737,28.573,0.092,263.335,208.157,3.421,0.961,7.738e7,728.387,727.728,0.597,0.597,0.294,0.063,0.24,0.005,0.016,2.149e-4,0,0,0,0,-4.767e-5,0.041,16.129,204.317,88.098,0.021,2.299,9.91,922.982,337.304,0.036,0.056
4.34,799.216,321.975,-37.426,322.079,37.43,16.255,-1.81e-4,16.255,-6.379e-4,8.209,0.521,28.61,-80.6,9.79,0.08,-1.884e-8,-0.002,-1.197e-5,2.598e4,4751.737,28.573,0.092,263.027,208.157,3.402,0.955,7.683e7,0,718.049,0.597,0.597,0.295,0.064,0.239,0.01,0.034,2.42e-4,0,0,0,0,-1.738e-5,0.041,16.129,204.317,88.046,0.019,2.318,9.805,921.178,337.241,0.05,0.056
4.39,815.268,320.112,-37.062,320.217,37.065,16.665,-1.941e-4,16.665,-6.672e-4,8.186,0.461,28.61,-80.6,9.79,0.091,-1.243e-8,-1.218e-4,-3.718e-5,2.598e4,4751.737,28.573,0.092,262.889,208.157,3.393,0.95,7.629e7,0,708.541,0.597,0.597,0.296,0.064,0.237,0.011,0.039,5.348e-5,0,0,0,0,-5.741e-8,0.041,16.129,204.317,88.026,0.012,2.333,9.701,919.385,337.178,0.05,0.057
4.44,831.228,318.268,-36.699,318.373,36.703,17.074,-1.999e-4,17.074,-6.71e-4,8.162,0.527,28.61,-80.6,9.79,0.077,-9.075e-9,0.002,-3.082e-5,2.598e4,4751.737,28.573,0.092,262.858,208.157,3.391,0.945,7.575e7,0,699.186,0.597,0.597,0.297,0.064,0.236,0.01,0.033,-4.145e-4,0,0,0,0,1.304e-5,0.041,16.129,204.317,88.043,-0.004,2.283,9.597,917.602,337.115,0.05,0.057
4.49,847.095,316.443,-36.335,316.547,36.345,17.481,-2.06e-4,17.481,-6.751e-4,8.128,0.849,28.61,-80.6,9.79,0.014,0,0.003,-1.43e-4,2.598e4,4751.737,28.573,0.092,262.975,208.157,3.399,0.939,7.522e7,0,690.012,0.597,0.597,0.297,0.065,0.235,0.002,0.006,-3.863e-4,0,0,0,0,3.386e-5,0.041,16.129,204.317,88.089,-0.02,2.358,9.494,915.829,337.052,0.05,0.058
4.54,862.872,314.635,-35.98,314.738,35.997,17.886,-2.183e-4,17.886,-6.993e-4,8.078,1.114,28.61,-80.6,9.79,0.041,0,-0.003,-6.664e-5,2.598e4,4751.737,28.573,0.092,262.953,208.157,3.397,0.934,7.47e7,0,681.008,0.597,0.597,0.298,0.065,0.233,0.005,0.018,1.844e-4,0,0,0,0,-2.641e-5,0.04,16.129,204.317,88.141,-0.028,2.369,9.391,914.066,336.99,0.05,0.058
4.59,878.559,312.844,-35.635,312.947,35.656,18.288,-2.4e-4,18.288,-7.518e-4,8.018,1.226,28.61,-80.6,9.79,0.067,-8.576e-9,-0.001,-3.056e-5,2.598e4,4751.737,28.573,0.092,262.735,208.157,3.384,0.929,7.418e7,0,672.157,0.597,0.597,0.299,0.066,0.232,0.008,0.028,-4.279e-4,0,0,0,0,-7.536e-6,0.04,16.129,204.317,88.178,-0.029,2.311,9.289,912.314,336.928,0.05,0.059
4.64,894.157,311.071,-35.3,311.173,35.322,18.688,-2.704e-4,18.688,-8.29e-4,7.956,1.233,28.61,-80.6,9.789,0.072,-1.06e-8,1.546e-4,-8.387e-7,2.598e4,4751.737,28.573,0.092,262.64,208.157,3.378,0.924,7.366e7,0,663.462,0.597,0.597,0.3,0.066,0.231,0.009,0.03,-1.557e-4,0,0,0,0,9.784e-8,0.04,16.129,204.317,88.188,-0.026,2.281,9.188,910.571,336.867,0.05,0.059
4.69,909.667,309.314,-34.976,309.415,34.992,19.084,-3.074e-4,19.084,-9.228e-4,7.898,1.061,28.61,-80.6,9.789,0.041,0,0.001,2.017e-6,2.598e4,4751.737,28.573,0.092,262.718,208.157,3.383,0.919,7.315e7,0,654.902,0.597,0.597,0.301,0.066,0.23,0.005,0.017,3.677e-4,0,0,0,0,8.245e-6,0.04,16.129,204.317,88.172,-0.017,2.193,9.087,908.838,336.806,0.05,0.06
4.74,925.089,307.574,-34.655,307.674,34.67,19.478,-3.467e-4,19.478,-0.001,7.848,0.992,28.61,-80.6,9.789,0.028,-6.164e-9,0.002,-4.481e-5,2.598e4,4751.737,28.573,0.092,262.692,208.157,3.381,0.914,7.265e7,0,646.522,0.597,0.597,0.301,0.067,0.229,0.003,0.012,-1.639e-4,0,0,0,0,1.73e-5,0.039,16.129,204.317,88.14,0.002,2.288,8.987,907.115,336.745,0.05,0.06
4.79,940.424,305.848,-34.347,305.948,34.354,19.869,-3.819e-4,19.869,-0.001,7.805,0.694,28.61,-80.6,9.789,0.031,-1.714e-8,-0.002,-1.783e-5,2.598e4,4751.737,28.573,0.092,262.695,208.157,3.381,0.909,7.215e7,0,638.26,0.597,0.597,0.302,0.067,0.227,0.004,0.013,-3.476e-4,0,0,0,0,-1.995e-5,0.039,16.129,204.317,88.1,0.019,2.166,8.887,905.402,336.685,0.05,0.061
4.84,955.674,304.139,-34.04,304.238,34.045,20.259,-4.072e-4,20.259,-0.001,7.776,0.525,28.61,-80.6,9.789,0.065,-1.929e-8,-0.001,4.166e-6,2.598e4,4751.737,28.573,0.092,262.463,208.157,3.367,0.904,7.166e7,0,630.154,0.597,0.597,0.303,0.067,0.226,0.008,0.027,-2.526e-4,0,0,0,0,-4.962e-6,0.039,16.129,204.317,88.07,0.028,2.116,8.788,903.698,336.625,0.05,0.061
