# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.921,26.223,60.901,76.072,60.901,76.072,-0.023,-4.633e-8,0.023,-180,0.119,0.079,33,107,9.791,3.108,0,0.006,-3.639e-7,3.691e4,4557.031,57.183,0.128,293.665,251.882,2.591,0.175,1.331e7,3190.344,20.92,0.55,0.565,0.412,0.015,0.124,0.588,1.514,4.906e-4,0,0,0,0,0.008,0.007,16.129,204.317,89.654,0.003,3.794,30.061,847.611,349.516,0.05,0.055
0.971,29.365,64.746,76.951,64.746,76.951,-0.029,9.527e-9,0.029,180,0.121,0.041,33,107,9.791,3.113,0,0.008,-8.834e-7,3.683e4,4478.367,57.065,0.128,293.659,251.626,2.606,0.186,1.415e7,3218.681,23.659,0.551,0.565,0.411,0.015,0.124,0.589,1.524,-4.182e-4,0,0,0,0,0.011,0.008,16.129,204.317,89.526,0.003,4.18,30.055,847.551,349.512,0.05,0.055
1.021,32.699,68.633,77.807,68.633,77.808,-0.035,1.556e-7,0.035,180,0.113,0.314,33,107,9.791,2.701,0,0.009,-9.26e-7,3.676e4,4399.059,56.946,0.128,295.275,251.366,2.722,0.197,1.5e7,3246.079,26.422,0.551,0.562,0.411,0.015,0.125,0.499,1.346,-3.699e-4,0,0,0,0,0.014,0.008,16.129,204.317,89.371,0.003,4.106,30.049,847.487,349.509,0.05,0.056
1.071,36.229,72.562,78.636,72.562,78.639,-0.04,4.389e-7,0.04,179.999,0.088,0.637,33,107,9.791,2.321,0,0.011,-1.915e-7,3.668e4,4319.062,56.825,0.128,296.837,251.103,2.836,0.208,1.585e7,3272.523,29.39,0.551,0.559,0.41,0.015,0.126,0.42,1.174,1.315e-4,0,0,0,0,0.016,0.009,16.129,204.317,89.192,0.003,4.055,30.043,847.42,349.505,0.05,0.056
1.121,39.956,76.531,79.436,76.531,79.442,-0.043,8.969e-7,0.043,179.999,0.048,0.986,33,107,9.791,2.05,0,0.012,-1.203e-7,3.659e4,4238.46,56.703,0.128,298,250.836,2.924,0.219,1.672e7,3297.994,32.604,0.551,0.558,0.41,0.016,0.126,0.365,1.049,-3.695e-4,0,0,0,0,0.019,0.009,16.129,204.317,88.987,0.003,4.144,30.036,847.349,349.501,0.05,0.057
1.171,43.883,80.539,80.206,80.539,80.218,-0.044,1.562e-6,0.044,179.998,0.013,1.432,33,107,9.791,1.655,0,0.013,1.906e-7,3.651e4,4157.283,56.58,0.127,299.756,250.567,3.05,0.231,1.759e7,3322.456,35.978,0.552,0.556,0.409,0.016,0.127,0.288,0.858,-3.862e-5,0,0,0,0,0.021,0.01,16.129,204.317,88.757,0.002,4.064,30.029,847.274,349.497,0.05,0.057
1.221,48.011,84.584,80.942,84.584,80.965,-0.042,2.447e-6,0.042,179.997,0.096,1.918,33,107,9.791,1.318,0,0.015,2.995e-7,3.643e4,4075.495,56.455,0.127,301.329,250.294,3.164,0.242,1.847e7,3345.895,39.597,0.552,0.555,0.409,0.016,0.128,0.225,0.688,2.352e-5,0,0,0,0,0.023,0.01,16.129,204.317,88.504,0.002,4.06,30.022,847.196,349.492,0.05,0.058
1.271,52.342,88.664,81.645,88.664,81.682,-0.034,3.544e-6,0.034,179.994,0.206,2.466,33,107,9.791,0.96,0,0.016,1.211e-7,3.635e4,3993.175,56.329,0.127,303.069,250.018,3.289,0.254,1.936e7,3368.297,43.439,0.553,0.554,0.408,0.016,0.128,0.16,0.504,1.084e-4,0,0,0,0,0.023,0.011,16.129,204.317,88.232,0.001,4.018,30.014,847.113,349.487,0.05,0.058
1.321,56.878,92.778,82.312,92.778,82.367,-0.02,4.825e-6,0.02,179.986,0.344,3.009,33,107,9.791,0.734,0,0.016,1.434e-7,3.627e4,3910.354,56.201,0.127,304.219,249.74,3.378,0.266,2.026e7,3389.625,47.563,0.553,0.554,0.408,0.017,0.129,0.121,0.384,4.915e-5,0,0,0,0,0.024,0.011,16.129,204.317,87.944,6.216e-4,4.176,30.006,847.027,349.482,0.05,0.058
1.371,61.621,96.923,82.943,96.924,83.02,7.569e-4,6.27e-6,7.569e-4,0.475,0.508,3.558,33,107,9.791,0.591,0,0.017,9.569e-7,3.618e4,3827.006,56.072,0.127,304.969,249.458,3.442,0.278,2.117e7,3409.871,51.951,0.554,0.555,0.407,0.017,0.13,0.096,0.308,-2.882e-4,0,0,0,0,0.024,0.012,16.129,204.317,87.641,3.241e-4,4.486,29.997,846.936,349.477,0.05,0.059
1.421,66.571,101.098,83.535,101.101,83.641,0.031,7.869e-6,0.031,0.015,0.703,4.206,33,107,9.791,0.302,0,0.018,1.026e-6,3.61e4,3743.202,55.942,0.127,306.509,249.173,3.555,0.29,2.208e7,3429.022,56.551,0.555,0.555,0.407,0.017,0.131,0.048,0.149,-4.027e-4,0,0,0,0,0.023,0.012,16.129,204.317,87.328,1.152e-4,4.55,29.988,846.842,349.472,0.05,0.059
1.471,71.731,105.301,84.085,105.305,84.228,0.072,9.611e-6,0.072,0.008,0.931,4.911,33,107,9.791,0.037,0,-0.018,8.117e-6,3.602e4,3658.975,55.81,0.127,307.979,248.886,3.664,0.302,2.299e7,3447.044,61.412,0.556,0.556,0.406,0.018,0.132,0.006,0.043,-4.254e-4,0,0,0,0,-0.022,0.013,16.129,204.317,87.008,-2.128e-5,4.505,29.979,846.744,349.466,0.05,0.06
1.521,77.102,109.53,84.592,109.537,84.781,0.125,1.152e-5,0.125,0.005,1.196,5.659,33,107,9.791,0.4,0,-0.017,4.601e-7,3.593e4,3574.307,55.677,0.127,306.029,248.596,3.561,0.314,2.392e7,3463.93,66.564,0.556,0.557,0.406,0.018,0.133,0.065,0.248,1.341e-5,0,0,0,0,-0.019,0.013,16.129,204.317,86.69,-7.705e-5,4.369,29.969,846.641,349.46,0.05,0.061
1.571,82.685,113.782,85.06,113.792,85.298,0.192,1.361e-5,0.192,0.004,1.498,6.369,33,107,9.791,0.661,0,-0.016,1.617e-6,3.585e4,3489.266,55.543,0.127,304.693,248.303,3.496,0.326,2.484e7,3479.672,72.008,0.557,0.558,0.405,0.019,0.134,0.108,0.394,-1.624e-4,0,0,0,0,-0.016,0.014,16.129,204.317,86.385,-2.979e-5,4.372,29.959,846.535,349.454,0.05,0.062
1.621,88.481,118.056,85.488,118.07,85.778,0.275,1.597e-5,0.275,0.003,1.834,7.05,33,107,9.791,0.881,0,-0.015,8.545e-7,3.576e4,3403.883,55.408,0.127,303.609,248.007,3.447,0.338,2.578e7,3494.239,77.732,0.558,0.56,0.405,0.019,0.135,0.146,0.517,2.668e-4,0,0,0,0,-0.012,0.014,16.129,204.317,86.1,2.137e-4,4.392,29.948,846.425,349.448,0.05,0.063
1.671,94.491,122.35,85.876,122.369,86.221,0.376,1.873e-5,0.376,0.003,2.204,7.71,33,107,9.791,1.102,0,-0.013,8.985e-7,3.567e4,3318.15,55.271,0.127,302.55,247.709,3.4,0.351,2.671e7,3507.627,83.744,0.559,0.561,0.404,0.019,0.136,0.186,0.64,2.677e-4,0,0,0,0,-0.009,0.015,16.129,204.317,85.846,4.789e-4,4.319,29.938,846.31,349.441,0.05,0.064
1.721,100.716,126.661,86.232,126.688,86.627,0.496,2.209e-5,0.496,0.003,2.604,8.259,33,107,9.791,1.228,0,-0.011,1.639e-6,3.559e4,3232.128,55.134,0.127,301.967,247.409,3.383,0.363,2.765e7,3519.831,89.998,0.56,0.563,0.403,0.02,0.137,0.209,0.712,-1.704e-5,0,0,0,0,-0.005,0.015,16.129,204.317,85.632,6.37e-4,4.342,29.917,846.097,349.429,0.05,0.065
1.771,107.157,130.988,86.558,131.023,86.994,0.637,2.619e-5,0.637,0.002,3.029,8.693,33,107,9.791,1.294,0,-0.008,2.34e-6,3.55e4,3145.847,54.995,0.126,301.682,247.106,3.384,0.376,2.859e7,3530.821,96.465,0.562,0.564,0.403,0.02,0.138,0.221,0.751,-3.415e-4,0,0,0,0,-0.003,0.016,16.129,204.317,85.465,9.032e-4,4.388,29.858,845.495,349.393,0.05,0.065
1.821,113.815,135.33,86.85,135.375,87.321,0.799,3.127e-5,0.799,0.002,3.473,9.059,33,107,9.791,1.376,0,-0.005,2.744e-7,3.542e4,3059.312,54.856,0.126,301.328,246.801,3.381,0.388,2.953e7,3540.599,103.202,0.563,0.566,0.402,0.021,0.14,0.236,0.799,-1.618e-4,0,0,0,0,-9.035e-4,0.017,16.129,204.317,85.352,0.001,4.264,29.798,844.873,349.356,0.05,0.066
1.871,120.691,139.685,87.109,139.741,87.608,0.984,3.758e-5,0.984,0.002,3.934,9.337,33,107,9.791,1.46,0,-0.001,1.05e-6,3.533e4,2972.573,54.715,0.126,300.964,246.493,3.377,0.401,3.046e7,3549.161,110.204,0.564,0.568,0.402,0.021,0.141,0.252,0.851,-1.552e-4,0,0,0,0,-4.171e-5,0.017,16.129,204.317,85.3,0.002,3.972,29.735,844.231,349.319,0.05,0.066
1.921,127.784,144.052,87.357,144.119,87.853,1.193,4.54e-5,1.193,0.002,4.404,9.319,33,107,9.791,1.369,0,0.003,2.938e-6,3.524e4,2885.662,54.573,0.126,301.417,246.183,3.425,0.413,3.141e7,3556.482,117.342,0.565,0.568,0.401,0.022,0.142,0.235,0.805,-1.816e-4,0,0,0,0,3.372e-4,0.018,16.129,204.317,85.318,0.002,3.931,29.671,843.568,349.279,0.05,0.066
1.971,135.096,148.43,87.59,148.51,88.054,1.424,5.503e-5,1.424,0.002,4.863,9.032,33,107,9.791,1.154,0,0.007,1.276e-6,3.515e4,2798.592,54.431,0.126,302.471,245.872,3.509,0.426,3.235e7,3562.567,124.657,0.567,0.569,0.401,0.023,0.144,0.196,0.685,-1.7e-4,0,0,0,0,0.001,0.018,16.129,204.317,85.405,0.003,4.065,29.604,842.885,349.239,0.05,0.067
2.021,142.627,152.818,87.789,152.91,88.213,1.679,6.687e-5,1.679,0.002,5.306,8.633,33,107,9.791,0.961,5.216e-9,0.01,5.181e-6,3.507e4,2711.408,54.287,0.126,303.444,245.558,3.589,0.438,3.33e7,3567.416,132.249,0.568,0.57,0.4,0.023,0.145,0.161,0.574,-1.59e-4,0,0,0,0,0.003,0.019,16.129,204.317,85.556,0.003,3.995,29.536,842.181,349.198,0.05,0.067
2.071,150.378,157.214,87.966,157.318,88.327,1.955,8.121e-5,1.955,0.002,5.722,7.976,33,107,9.791,0.65,0,0.013,4.942e-6,3.498e4,2624.139,54.143,0.126,305.041,245.242,3.708,0.451,3.424e7,3571.006,140.079,0.57,0.57,0.399,0.024,0.146,0.107,0.391,-4.726e-4,0,0,0,0,0.005,0.019,16.129,204.317,85.764,0.004,4.134,29.465,841.457,349.155,0.05,0.068
2.121,158.349,161.618,88.105,161.733,88.397,2.25,9.842e-5,2.25,0.003,6.101,7.17,33,107,9.791,0.301,0,0.015,9.689e-6,3.489e4,2536.809,53.998,0.126,306.908,244.925,3.843,0.464,3.519e7,3573.346,148.239,0.571,0.571,0.399,0.024,0.148,0.048,0.18,2.394e-4,0,0,0,0,0.006,0.02,16.129,204.317,86.011,0.005,4.319,29.393,840.712,349.111,0.05,0.069
2.171,166.54,166.026,88.194,166.151,88.423,2.564,1.188e-4,2.564,0.003,6.438,6.361,33,107,9.791,0.004,0,0.015,5.716e-4,3.481e4,2449.454,53.852,0.126,308.633,244.606,3.97,0.477,3.613e7,3574.44,156.752,0.573,0.573,0.398,0.025,0.15,6.732e-4,-0.004,-3.861e-4,0,0,0,0,0.006,0.02,16.129,204.317,86.279,0.005,4.354,29.318,839.947,349.066,0.05,0.07
2.221,174.952,170.437,88.228,170.57,88.406,2.894,1.424e-4,2.894,0.003,6.738,5.622,33,107,9.791,0.208,0,-0.015,9.221e-6,3.472e4,2362.101,53.706,0.126,307.481,244.285,3.918,0.489,3.707e7,3574.268,165.573,0.575,0.575,0.398,0.026,0.151,0.033,0.136,-3.882e-4,0,0,0,0,-0.005,0.021,16.129,204.317,86.546,0.005,4.178,29.242,839.161,349.019,0.05,0.071
2.271,183.584,174.847,88.208,174.987,88.347,3.237,1.692e-4,3.237,0.003,7.001,4.941,33,107,9.791,0.372,0,-0.013,6.881e-6,3.463e4,2274.786,53.559,0.126,306.64,243.963,3.886,0.502,3.801e7,3572.841,174.686,0.576,0.577,0.397,0.027,0.153,0.06,0.238,-2.416e-6,0,0,0,0,-0.004,0.021,16.129,204.317,86.795,0.006,3.932,29.163,838.355,348.972,0.05,0.071
2.321,192.436,179.253,88.138,179.399,88.243,3.593,1.991e-4,3.593,0.003,7.232,4.305,33,107,9.791,0.52,0,-0.011,1.782e-6,3.454e4,2187.536,53.411,0.126,305.899,243.64,3.86,0.515,3.895e7,3570.169,184.104,0.578,0.579,0.396,0.027,0.154,0.085,0.33,-4.676e-4,0,0,0,0,-0.003,0.022,16.129,204.317,87.014,0.006,3.752,29.083,837.528,348.923,0.05,0.072
2.371,201.509,183.654,88.015,183.805,88.095,3.96,2.322e-4,3.96,0.003,7.432,3.767,33,107,9.791,0.638,0,-0.008,3.531e-6,3.446e4,2100.376,53.263,0.125,305.332,243.315,3.845,0.527,3.988e7,3566.235,193.808,0.58,0.581,0.396,0.028,0.156,0.105,0.405,3.986e-4,0,0,0,0,-0.001,0.022,16.129,204.317,87.188,0.006,3.645,29,836.68,348.873,0.05,0.072
2.421,210.801,188.047,87.838,188.201,87.903,4.336,2.682e-4,4.336,0.004,7.611,3.371,33,107,9.791,0.716,0,-0.005,-1.137e-6,3.437e4,2013.352,53.114,0.125,304.976,242.989,3.843,0.54,4.081e7,3561.053,203.778,0.582,0.583,0.395,0.029,0.158,0.118,0.455,-3.734e-4,0,0,0,0,-4.728e-4,0.023,16.129,204.317,87.303,0.006,3.604,28.916,835.812,348.822,0.05,0.073
2.471,220.313,192.429,87.609,192.585,87.666,4.721,3.071e-4,4.721,0.004,7.771,3.149,33,107,9.791,0.756,0,-4.208e-4,-1.647e-6,3.428e4,1926.482,52.965,0.125,304.819,242.662,3.854,0.553,4.174e7,3554.636,214.007,0.584,0.585,0.394,0.03,0.16,0.125,0.484,-4.571e-4,0,0,0,0,-3.607e-6,0.024,16.129,204.317,87.349,0.007,3.689,28.829,834.923,348.769,0.05,0.073
2.521,230.044,196.796,87.324,196.956,87.385,5.113,3.492e-4,5.113,0.004,7.931,3.261,33,107,9.791,0.683,0,0.004,3.204e-7,3.42e4,1839.79,52.815,0.125,305.236,242.334,3.9,0.565,4.266e7,3546.971,224.376,0.586,0.587,0.394,0.031,0.162,0.113,0.44,-4.911e-4,0,0,0,0,2.65e-4,0.024,16.129,204.317,87.319,0.007,3.636,28.74,834.014,348.716,0.05,0.074
2.571,239.993,201.148,86.985,201.311,87.058,5.514,3.947e-4,5.514,0.004,8.1,3.566,33,107,9.791,0.58,5.158e-9,0.008,1.301e-6,3.411e4,1753.33,52.665,0.125,305.817,242.005,3.956,0.578,4.358e7,3538.076,235.001,0.589,0.589,0.393,0.032,0.163,0.095,0.375,4.698e-4,0,0,0,0,0.001,0.025,16.129,204.317,87.216,0.007,3.722,28.65,833.084,348.661,0.05,0.074
2.621,250.158,205.48,86.588,205.647,86.688,5.923,4.436e-4,5.923,0.004,8.291,4.164,33,107,9.791,0.393,9.192e-9,0.011,-7.907e-7,3.402e4,1667.112,52.514,0.125,306.85,241.676,4.041,0.59,4.449e7,3527.966,245.825,0.591,0.591,0.392,0.033,0.165,0.064,0.256,8.431e-5,0,0,0,0,0.002,0.025,16.129,204.317,87.048,0.007,3.716,28.557,832.134,348.605,0.05,0.075
2.671,260.54,209.789,86.13,209.962,86.272,6.344,4.961e-4,6.344,0.004,8.52,4.95,33,107,9.791,0.16,-5.968e-9,0.013,-1.515e-5,3.394e4,1581.159,52.364,0.125,308.159,241.345,4.142,0.603,4.539e7,3516.633,256.926,0.593,0.593,0.392,0.034,0.167,0.026,0.103,4.524e-4,0,0,0,0,0.003,0.026,16.129,204.317,86.834,0.007,3.664,28.463,831.164,348.547,0.05,0.076
2.721,271.137,214.074,85.618,214.254,85.812,6.776,5.527e-4,6.776,0.005,8.787,5.762,33,107,9.791,0.058,-1.036e-8,-0.013,-2.183e-5,3.385e4,1495.531,52.213,0.125,308.778,241.015,4.201,0.615,4.629e7,3504.097,268.37,0.596,0.596,0.391,0.035,0.169,0.009,0.042,-2.867e-4,0,0,0,0,-0.003,0.026,16.129,204.317,86.6,0.008,3.704,28.367,830.174,348.489,0.05,0.077
2.771,281.947,218.331,85.053,218.52,85.306,7.223,6.136e-4,7.223,0.005,9.095,6.565,33,107,9.791,0.263,-5.8e-9,-0.012,-6.871e-6,3.377e4,1410.232,52.062,0.125,307.717,240.684,4.156,0.628,4.718e7,3490.377,280.129,0.598,0.598,0.39,0.037,0.171,0.042,0.178,3.122e-5,0,0,0,0,-0.002,0.027,16.129,204.317,86.375,0.007,3.719,28.268,829.164,348.429,0.05,0.077
2.821,292.969,222.557,84.45,222.757,84.754,7.686,6.786e-4,7.686,0.005,9.44,7.172,33,107,9.79,0.392,0,-0.009,-1.727e-6,3.368e4,1325.282,51.911,0.125,307.082,240.352,4.137,0.64,4.807e7,3475.468,292.171,0.601,0.601,0.39,0.038,0.173,0.064,0.266,-2.606e-4,0,0,0,0,-0.001,0.027,16.129,204.317,86.188,0.006,3.852,28.168,828.135,348.369,0.05,0.078
2.871,304.202,226.752,83.821,226.964,84.152,8.167,7.474e-4,8.167,0.005,9.807,7.461,33,107,9.79,0.423,-1.116e-8,-0.005,4.649e-6,3.36e4,1240.75,51.76,0.125,306.98,240.021,4.151,0.652,4.895e7,3459.394,304.429,0.603,0.604,0.389,0.039,0.175,0.069,0.287,-3.383e-4,0,0,0,0,-4.425e-4,0.028,16.129,204.317,86.057,0.006,4.134,28.066,827.085,348.307,0.05,0.079
2.921,315.643,230.914,83.163,231.138,83.504,8.667,8.198e-4,8.667,0.005,10.181,7.542,33,107,9.79,0.413,0,-0.002,-2.975e-6,3.351e4,1156.629,51.609,0.125,307.098,239.69,4.179,0.664,4.982e7,3442.177,316.875,0.606,0.606,0.388,0.04,0.177,0.067,0.282,-1.19e-4,0,0,0,0,-6.09e-5,0.028,16.129,204.317,85.99,0.005,4.336,27.962,826.016,348.244,0.05,0.079
2.971,327.292,235.041,82.474,235.278,82.81,9.185,8.959e-4,9.185,0.006,10.557,7.459,33,107,9.79,0.385,-5.21e-9,0.002,-1.568e-6,3.343e4,1072.939,51.457,0.124,307.312,239.358,4.213,0.676,5.067e7,3423.814,329.495,0.609,0.609,0.387,0.042,0.179,0.063,0.265,4.745e-4,0,0,0,0,4.142e-5,0.029,16.129,204.317,85.988,0.005,4.335,27.856,824.928,348.179,0.05,0.092
3.021,339.147,239.132,81.759,239.382,82.069,9.722,9.754e-4,9.722,0.006,10.92,7.132,33,107,9.79,0.307,0,0.005,-9.51e-8,3.335e4,989.754,51.307,0.124,307.796,239.027,4.264,0.688,5.152e7,3404.333,342.294,0.612,0.612,0.387,0.043,0.182,0.05,0.212,-1.474e-5,0,0,0,0,3.154e-4,0.029,16.129,204.317,86.05,0.005,4.306,27.748,823.82,348.114,0.05,0.093
3.071,351.203,243.111,79.512,243.372,79.774,10.277,0.001,10.277,0.006,11.259,6.464,33,107,9.79,0.181,-7.35e-9,0.008,-1.008e-5,3.327e4,910.326,51.162,0.124,308.552,238.71,4.33,0.7,5.234e7,3333.668,355.044,0.615,0.615,0.386,0.045,0.184,0.029,0.126,-3.51e-4,0,0,0,0,7.319e-4,0.03,16.129,204.317,86.165,0.004,4.269,27.638,822.694,348.048,0.05,0.093
3.121,363.42,245.559,48.901,245.826,49.044,10.845,0.001,10.845,0.006,11.462,3.741,33,107,9.79,0.005,-5.365e-9,-0.008,-1.274e-4,3.321e4,851.663,51.054,0.124,309.592,238.474,4.409,0.707,5.283e7,2316.045,362.955,0.616,0.616,0.386,0.046,0.185,8.684e-4,0.004,-3.536e-4,0,0,0,0,-8.668e-4,0.03,16.129,204.317,86.311,0.005,4.406,27.527,821.552,347.98,0.05,0.094
3.171,375.753,247.774,44.248,248.046,44.34,11.422,0.001,11.422,0.006,11.618,2.866,33,107,9.79,0.156,-1.131e-8,-0.007,-4.16e-7,3.316e4,798.776,50.957,0.124,308.776,238.261,4.372,0.714,5.327e7,2164.4,370.217,0.618,0.618,0.385,0.047,0.186,0.025,0.11,-9.964e-5,0,0,0,0,-6.713e-4,0.03,16.129,204.317,86.456,0.006,4.418,27.415,820.4,347.912,0.05,0.095
3.221,388.196,249.965,43.769,250.241,43.834,12.007,0.001,12.007,0.006,11.749,2.388,33,107,9.79,0.266,0,-0.005,1.496e-6,3.31e4,746.183,50.861,0.124,308.218,238.049,4.351,0.72,5.37e7,2152.1,377.512,0.62,0.62,0.385,0.048,0.187,0.043,0.187,1.868e-4,0,0,0,0,-3.242e-4,0.031,16.129,204.317,86.57,0.006,4.404,27.302,819.237,347.844,0.05,0.095
3.271,400.749,252.131,43.263,252.41,43.31,12.597,0.001,12.597,0.006,11.858,2.03,33,107,9.79,0.347,-5.514e-9,-0.002,5.431e-7,3.305e4,693.89,50.764,0.124,307.819,237.837,4.339,0.727,5.413e7,2139.276,384.849,0.622,0.622,0.384,0.049,0.189,0.057,0.246,-4.201e-4,0,0,0,0,-3.83e-5,0.031,16.129,204.317,86.634,0.007,4.516,27.187,818.065,347.774,0.05,0.096
3.321,413.409,254.271,42.726,254.552,42.769,13.192,0.002,13.192,0.007,11.954,1.916,33,107,9.79,0.369,0,0.002,-7.537e-6,3.3e4,641.944,50.668,0.124,307.748,237.625,4.348,0.733,5.455e7,2125.939,392.16,0.623,0.624,0.384,0.05,0.19,0.06,0.261,-4.991e-4,0,0,0,0,6.297e-5,0.031,16.129,204.317,86.628,0.009,4.675,27.072,816.882,347.705,0.05,0.097
3.371,426.175,256.383,42.153,256.666,42.211,13.792,0.002,13.792,0.007,12.054,2.211,33,107,9.79,0.282,-1.141e-8,0.006,-1.289e-5,3.295e4,590.328,50.572,0.124,308.252,237.415,4.392,0.739,5.496e7,2112.102,399.348,0.625,0.625,0.383,0.051,0.191,0.046,0.201,-1.114e-4,0,0,0,0,4.509e-4,0.031,16.129,204.317,86.549,0.01,4.677,26.956,815.689,347.634,0.05,0.098
3.421,439.047,258.464,41.544,258.751,41.64,14.398,0.002,14.398,0.007,12.179,2.829,33,107,9.79,0.112,0,0.008,-1.489e-5,3.29e4,539.048,50.476,0.124,309.223,237.205,4.465,0.745,5.536e7,2097.766,406.476,0.627,0.627,0.383,0.052,0.192,0.018,0.079,2.637e-4,0,0,0,0,8.124e-4,0.032,16.129,204.317,86.413,0.011,4.521,26.839,814.486,347.563,0.05,0.099
3.471,452.021,260.514,40.91,260.806,41.059,15.011,0.002,15.011,0.007,12.337,3.496,33,107,9.79,0.066,-1.585e-8,-0.009,-1.404e-5,3.284e4,488.153,50.381,0.124,309.529,236.996,4.497,0.751,5.575e7,2082.945,413.674,0.629,0.629,0.383,0.053,0.193,0.011,0.048,-2.963e-4,0,0,0,0,-8.499e-4,0.032,16.129,204.317,86.253,0.01,4.408,26.721,813.274,347.492,0.05,0.099
3.521,465.097,262.532,40.26,262.83,40.465,15.632,0.002,15.632,0.007,12.527,4.071,33,107,9.79,0.213,1.141e-8,-0.007,-1.324e-5,3.279e4,437.624,50.286,0.124,308.76,236.788,4.462,0.757,5.614e7,2067.651,420.927,0.631,0.631,0.382,0.054,0.195,0.034,0.154,8.015e-7,0,0,0,0,-5.305e-4,0.032,16.129,204.317,86.109,0.01,4.335,26.602,812.053,347.42,0.05,0.1
3.571,478.273,264.516,39.592,264.822,39.838,16.264,0.002,16.264,0.007,12.74,4.423,33,107,9.79,0.301,0,-0.004,-4.447e-6,3.274e4,387.743,50.192,0.124,308.323,236.582,4.448,0.763,5.652e7,2051.412,428.17,0.633,0.633,0.382,0.055,0.196,0.049,0.218,-4.81e-4,0,0,0,0,-1.489e-4,0.032,16.129,204.317,86.012,0.01,4.295,26.482,810.821,347.347,0.05,0.1
3.621,491.523,265.465,18.942,265.778,19.198,16.905,0.002,16.905,0.007,12.894,3.127,33,107,9.79,0.335,0,2.828e-4,5.866e-6,3.271e4,353.846,50.128,0.124,308.158,236.441,4.446,0.766,5.668e7,1376.227,431.428,0.634,0.634,0.382,0.056,0.196,0.055,0.243,-4.766e-4,0,0,0,0,8.555e-7,0.033,16.129,204.317,85.981,0.01,4.188,26.362,809.584,347.274,0.05,0.101
3.671,504.81,266.014,10.989,266.333,11.223,17.552,0.002,17.552,0.008,13.02,2.278,33,107,9.79,0.255,0,0.004,1.6e-6,3.268e4,326.577,50.077,0.124,308.605,236.328,4.481,0.768,5.675e7,1115.862,433.096,0.634,0.634,0.382,0.056,0.197,0.041,0.185,-1.726e-6,0,0,0,0,2.146e-4,0.033,16.129,204.317,86.026,0.011,4.264,26.241,808.342,347.201,0.05,0.101
3.721,518.124,266.552,10.75,266.874,10.884,18.206,0.002,18.206,0.008,13.116,1.703,33,107,9.79,0.102,0,0.006,1.933e-5,3.266e4,299.495,50.026,0.124,309.46,236.216,4.541,0.77,5.682e7,1107.827,434.736,0.635,0.635,0.381,0.056,0.197,0.016,0.074,2.254e-4,0,0,0,0,4.258e-4,0.033,16.129,204.317,86.128,0.012,4.465,26.12,807.098,347.127,0.05,0.102
3.771,531.465,267.077,10.496,267.402,10.572,18.864,0.003,18.864,0.008,13.19,1.267,33,107,9.79,0.009,9.445e-9,-0.007,1.095e-4,3.263e4,272.628,49.975,0.124,309.962,236.104,4.579,0.771,5.689e7,1099.613,436.304,0.635,0.635,0.381,0.057,0.197,0.001,0.007,-3.584e-4,0,0,0,0,-5.259e-4,0.033,16.129,204.317,86.253,0.012,4.353,25.998,805.852,347.054,0.05,0.102
3.821,544.831,267.588,10.233,267.916,10.269,19.525,0.003,19.525,0.008,13.242,0.864,33,107,9.79,0.109,6.089e-9,-0.006,6.352e-6,3.26e4,245.96,49.924,0.124,309.439,235.993,4.554,0.773,5.695e7,1091.224,437.847,0.636,0.636,0.381,0.057,0.198,0.018,0.08,-2.557e-4,0,0,0,0,-4.099e-4,0.033,16.129,204.317,86.375,0.011,4.236,25.877,804.603,346.98,0.05,0.102
3.871,558.223,268.087,9.958,268.415,9.974,20.188,0.003,20.188,0.008,13.276,0.561,33,107,9.79,0.182,6.198e-9,-0.004,3.675e-6,3.258e4,219.494,49.874,0.124,309.052,235.882,4.537,0.774,5.701e7,1082.662,439.348,0.636,0.636,0.381,0.057,0.198,0.029,0.133,6.581e-5,0,0,0,0,-1.964e-4,0.033,16.129,204.317,86.471,0.009,4.121,25.755,803.352,346.906,0.05,0.103
