# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
55.333,2947.802,-18.382,0.016,18.382,0.083,134.332,0.28,134.333,0.119,7.264,0.081,33,107.001,9.782,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.057,3.167e6,0,281.871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,7.381,-13.324,588.428,323.225,0.5,0.453
55.833,2938.613,-18.373,0.017,18.373,0.063,130.692,0.279,130.693,0.123,7.295,0.061,33,107.001,9.782,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.057,3.168e6,0,281.899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,7.383,-13.264,589.147,323.261,0.5,0.453
56.333,2929.429,-18.363,0.02,18.366,0.236,127.074,0.279,127.075,0.126,7.177,0.235,33,107.001,9.782,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.057,3.169e6,0,282.065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.859,-13.205,589.866,323.297,0.5,0.453
56.833,2920.25,-18.355,0.016,18.355,0.056,123.479,0.278,123.479,0.129,7.204,0.054,33,107.001,9.782,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.057,3.17e6,0,281.885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,7.282,-13.145,590.585,323.333,0.5,0.453
57.333,2911.076,-18.341,0.028,18.352,0.469,119.935,0.278,119.936,0.133,6.97,0.468,33,107.001,9.782,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.057,3.172e6,0,282.537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.333,-13.085,591.303,323.369,0.5,0.453
57.833,2901.908,-18.33,0.021,18.34,0.425,116.503,0.277,116.504,0.136,6.758,0.425,33,107.001,9.782,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.057,3.172e6,0,282.269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.18,-13.026,592.021,323.405,0.5,0.453
58.333,2892.747,-18.315,0.03,18.336,0.635,113.204,0.277,113.204,0.14,6.441,0.635,33,107.001,9.782,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.057,3.174e6,0,282.874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,5.576,-12.966,592.738,323.441,0.5,0.454
58.833,2883.59,-18.313,0.005,18.314,0.168,110.004,0.276,110.005,0.144,6.357,0.168,33,107.001,9.782,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.057,3.173e6,0,281.592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.13,-12.906,593.455,323.478,0.5,0.454
59.333,2874.435,-18.307,0.012,18.308,0.169,106.805,0.276,106.805,0.148,6.441,0.168,33,107.001,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.057,3.175e6,0,281.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.675,-12.847,594.171,323.514,0.5,0.454
59.833,2865.283,-18.3,0.014,18.3,0.053,103.578,0.275,103.579,0.152,6.467,0.052,33,107.001,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.057,3.176e6,0,281.814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.541,-12.787,594.887,323.55,0.5,0.454
60.333,2856.136,-18.287,0.026,18.297,0.448,100.289,0.275,100.289,0.157,6.69,0.448,33,107.001,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.057,3.178e6,0,282.462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,7.306,-12.728,595.603,323.586,0.5,0.454
60.833,2846.995,-18.277,0.021,18.286,0.427,96.89,0.274,96.891,0.162,6.904,0.427,33,107.001,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.057,3.178e6,0,282.281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,7.491,-12.669,596.319,323.622,0.5,0.454
61.333,2837.859,-18.271,0.011,18.272,0.16,93.419,0.274,93.419,0.168,6.983,0.159,33,107.001,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.178e6,0,281.773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,7.205,-12.609,597.034,323.658,0.5,0.454
61.833,2828.725,-18.264,0.013,18.264,0.028,89.924,0.273,89.924,0.174,6.996,0.025,33,107.001,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.18e6,0,281.801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,7.034,-12.55,597.749,323.694,0.5,0.454
62.333,2819.594,-18.257,0.016,18.257,0.065,86.434,0.273,86.434,0.181,6.964,0.063,33,107.001,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.181e6,0,281.877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.883,-12.49,598.464,323.73,0.5,0.454
62.833,2810.471,-18.239,0.035,18.258,0.602,82.877,0.272,82.877,0.188,7.265,0.601,33,107.001,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.183e6,0,282.958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,8.086,-12.431,599.178,323.766,0.5,0.454
63.333,2801.355,-18.224,0.031,18.247,0.684,79.159,0.272,79.159,0.197,7.607,0.683,33,107.001,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.184e6,0,283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,8.539,-12.372,599.892,323.802,0.5,0.455
63.762,2793.527,-18.219,0.012,18.231,0.48,75.935,0.271,75.936,0.205,7.4,0.48,33,107.001,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.184e6,0,282.086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.717,-12.312,600.605,323.838,0.43,0.455
64.262,2784.419,-18.216,0.005,18.218,0.21,72.261,0.271,72.262,0.215,7.295,0.21,33,107.001,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.184e6,0,281.621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,7.013,-12.262,601.218,323.868,0.5,0.455
64.762,2775.315,-18.198,0.036,18.225,0.732,68.705,0.27,68.706,0.225,6.93,0.731,33,107.001,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.187e6,0,283.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,5.944,-12.202,601.93,323.904,0.5,0.455
65.262,2766.219,-18.186,0.024,18.211,0.701,65.328,0.27,65.328,0.237,6.58,0.7,33,107.001,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.187e6,0,282.824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,5.634,-12.143,602.642,323.94,0.5,0.455
65.762,2757.126,-18.188,-0.004,18.189,0.104,62.051,0.269,62.052,0.249,6.528,0.104,33,107.001,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.186e6,0,281.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.39,-12.084,603.354,323.976,0.5,0.455
66.262,2748.032,-18.184,0.007,18.185,0.08,58.797,0.269,58.798,0.262,6.488,0.08,33,107.001,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.188e6,0,281.643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.384,-12.025,604.066,324.012,0.5,0.455
66.762,2738.945,-18.165,0.039,18.191,0.721,55.463,0.268,55.464,0.277,6.848,0.72,33,107.001,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.191e6,0,283.303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,7.824,-11.966,604.777,324.048,0.5,0.455
67.262,2729.863,-18.164,0.001,18.165,0.118,52.025,0.268,52.025,0.295,6.907,0.118,33,107.001,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.189e6,0,281.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,7.071,-11.907,605.488,324.083,0.5,0.455
67.762,2720.783,-18.156,0.016,18.163,0.355,48.616,0.267,48.616,0.315,6.729,0.355,33,107.001,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.191e6,0,282.056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.253,-11.848,606.199,324.119,0.5,0.455
68.262,2711.707,-18.145,0.023,18.158,0.504,45.188,0.267,45.189,0.338,6.981,0.504,33,107,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.193e6,0,282.466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,7.666,-11.789,606.909,324.155,0.5,0.455
68.754,2702.784,-18.135,0.02,18.148,0.513,41.816,0.266,41.817,0.365,6.729,0.513,33,107,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.194e6,0,282.389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.036,-11.73,607.619,324.191,0.492,0.456
69.225,2694.246,-18.126,0.02,18.141,0.532,38.589,0.266,38.589,0.395,6.979,0.532,33,107,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.195e6,0,282.414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,7.717,-11.672,608.317,324.226,0.471,0.456
69.696,2685.71,-18.119,0.015,18.13,0.468,35.353,0.265,35.354,0.43,6.759,0.468,33,107,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.195e6,0,282.176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.117,-11.616,608.985,324.259,0.471,0.456
70.196,2676.653,-18.109,0.02,18.123,0.541,32.041,0.265,32.042,0.473,6.488,0.541,33,107,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.196e6,0,282.421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,5.763,-11.561,609.653,324.293,0.5,0.456
70.696,2667.6,-18.103,0.013,18.112,0.428,28.851,0.264,28.852,0.525,6.274,0.428,33,107,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.197e6,0,282.062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,5.701,-11.502,610.362,324.329,0.5,0.456
71.196,2658.551,-18.096,0.014,18.104,0.415,25.765,0.264,25.767,0.587,6.067,0.415,33,107,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.198e6,0,282.097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,5.511,-11.443,611.07,324.364,0.5,0.456
71.696,2649.507,-18.08,0.031,18.104,0.694,22.819,0.263,22.82,0.661,5.72,0.693,33,107,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.2e6,0,283.032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.793,-11.384,611.778,324.4,0.5,0.456
72.191,2640.557,-18.078,0.004,18.083,0.317,19.948,0.263,19.95,0.755,5.877,0.316,33,107,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.199e6,0,281.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.309,-11.325,612.485,324.436,0.495,0.456
72.691,2631.521,-18.068,0.02,18.082,0.526,16.944,0.262,16.946,0.887,6.139,0.525,33,107,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.201e6,0,282.422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.85,-11.267,613.186,324.471,0.5,0.457
73.116,2623.851,-18.057,0.026,18.08,0.652,14.396,0.262,14.398,1.043,5.863,0.652,33,107,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.203e6,0,282.791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.943,-11.208,613.893,324.507,0.425,0.457
73.616,2614.822,-18.057,-3.102e-6,18.057,0.019,11.462,0.262,11.465,1.307,5.872,0.019,33,107,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.201e6,0,281.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,5.902,-11.159,614.493,324.537,0.5,0.457
74.116,2605.795,-18.052,0.009,18.052,0.015,8.525,0.261,8.529,1.754,5.878,0.012,33,107,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.203e6,0,281.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,5.898,-11.1,615.199,324.572,0.5,0.457
74.616,2596.774,-18.031,0.043,18.06,0.772,5.489,0.261,5.496,2.718,6.263,0.77,33,107,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.206e6,0,283.562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,7.298,-11.041,615.905,324.608,0.5,0.457
75.116,2587.764,-18.011,0.04,18.051,0.898,2.246,0.26,2.261,6.61,6.712,0.897,33,107,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.207e6,0,283.766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,7.914,-10.983,616.622,324.643,0.5,0.457
75.616,2578.759,-18.006,0.01,18.029,0.678,-1.195,0.26,1.223,167.736,7.051,0.678,33,107,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.056,3.206e6,0,282.417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,7.962,-10.924,617.366,324.679,0.5,0.457
76.116,2569.756,-18.01,-0.008,18.011,0.169,-4.741,0.259,4.748,176.87,7.135,0.169,33,107,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.055,3.205e6,0,281.261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,7.366,-10.866,618.108,324.714,0.5,0.457
76.616,2560.752,-18.004,0.011,18.01,0.367,-8.263,0.259,8.267,178.206,6.952,0.366,33,107,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.055,3.208e6,0,281.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.465,-10.807,618.851,324.75,0.5,0.458
77.116,2551.752,-17.999,0.01,18.001,0.207,-11.765,0.258,11.768,178.742,7.055,0.207,33,107,9.783,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.055,3.209e6,0,281.797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,7.336,-10.749,619.593,324.785,0.5,0.458
77.616,2542.754,-17.993,0.012,17.993,0.072,-15.301,0.258,15.304,179.035,7.091,0.071,33,107,9.784,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.055,3.21e6,0,281.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,7.19,-10.69,620.336,324.821,0.5,0.458
78.116,2533.761,-17.978,0.03,17.992,0.55,-18.778,0.257,18.78,179.215,6.816,0.549,33,107,9.784,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.055,3.212e6,0,282.744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.088,-10.632,621.078,324.856,0.5,0.458
78.616,2524.773,-17.973,0.009,17.974,0.128,-22.17,0.257,22.172,179.336,6.752,0.128,33,107,9.784,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.055,3.212e6,0,281.718,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.586,-10.573,621.82,324.892,0.5,0.458
79.116,2515.789,-17.966,0.015,17.968,0.229,-25.518,0.256,25.519,179.424,6.638,0.228,33,107,9.784,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.055,3.213e6,0,281.958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.337,-10.515,622.561,324.927,0.5,0.458
79.616,2506.807,-17.959,0.014,17.959,0.083,-28.847,0.256,28.848,179.492,6.679,0.081,33,107,9.784,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.055,3.214e6,0,281.862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.791,-10.456,623.302,324.962,0.5,0.458
80.116,2497.831,-17.947,0.023,17.954,0.372,-32.233,0.255,32.234,179.546,6.864,0.371,33,107,9.784,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.055,3.216e6,0,282.301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,7.362,-10.398,624.043,324.998,0.5,0.458
80.616,2488.859,-17.939,0.017,17.943,0.291,-35.629,0.255,35.63,179.59,6.719,0.29,33,107,9.784,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.055,3.216e6,0,282.054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.336,-10.34,624.783,325.033,0.5,0.458
81.116,2479.893,-17.926,0.025,17.938,0.496,-38.926,0.254,38.927,179.626,6.472,0.495,33,107,9.784,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.055,3.218e6,0,282.528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,5.818,-10.281,625.523,325.068,0.5,0.458
81.616,2470.931,-17.92,0.013,17.925,0.319,-42.122,0.254,42.123,179.655,6.312,0.319,33,107,9.784,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.055,3.218e6,0,281.985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,5.893,-10.223,626.262,325.104,0.5,0.459
82.116,2461.973,-17.914,0.011,17.915,0.103,-45.291,0.253,45.292,179.679,6.364,0.103,33,107,9.784,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.055,3.219e6,0,281.782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.504,-10.165,627.002,325.139,0.5,0.459
82.616,2453.019,-17.901,0.027,17.913,0.504,-48.536,0.253,48.537,179.701,6.615,0.504,33,106.999,9.784,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.055,3.221e6,0,282.597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,7.287,-10.106,627.74,325.174,0.5,0.459
83.116,2444.07,-17.896,0.009,17.897,0.136,-51.861,0.252,51.862,179.721,6.683,0.136,33,106.999,9.784,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.055,3.221e6,0,281.751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.867,-10.048,628.479,325.21,0.5,0.459
83.616,2435.125,-17.882,0.028,17.897,0.542,-55.27,0.252,55.271,179.739,6.954,0.542,33,106.999,9.784,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.055,3.223e6,0,282.681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,7.675,-9.99,629.217,325.245,0.5,0.459
84.116,2426.185,-17.878,0.009,17.88,0.212,-58.721,0.251,58.721,179.755,6.848,0.211,33,106.999,9.784,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.055,3.223e6,0,281.776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.572,-9.932,629.955,325.28,0.5,0.459
84.616,2417.249,-17.867,0.021,17.877,0.453,-62.089,0.251,62.089,179.768,6.622,0.452,33,106.999,9.784,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.055,3.225e6,0,282.367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.028,-9.874,630.692,325.315,0.5,0.459
85.116,2408.317,-17.861,0.011,17.864,0.226,-65.371,0.25,65.372,179.78,6.509,0.226,33,106.999,9.784,NaN,NaN,NaN,NaN,2.877e4,5442.177,NaN,NaN,NaN,NaN,NaN,0.055,3.225e6,0,281.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.214,-9.816,631.429,325.351,0.5,0.459
